Transition,TwoLegged,Angle,Distance,PlayerType_C,PlayerType_F,PlayerType_G,Competition_EURO,Competition_NBA,Competition_SLO1,Competition_U14,Competition_U16,Movement_dribble or cut,Movement_drive,Movement_no,target
0,1,9.74,7.4,0,1,0,0,1,0,0,0,0,0,1,1
0,1,17.12,5.73,0,1,0,0,1,0,0,0,0,0,1,1
0,1,14.43,3.49,0,1,0,0,1,0,0,0,0,0,1,1
0,0,27.44,0.71,0,1,0,0,1,0,0,0,0,1,0,6
0,0,68.84,1.28,0,1,0,0,1,0,0,0,0,0,1,6
0,1,67.56,7.42,0,1,0,0,1,0,0,0,0,0,1,1
0,1,12.3,7.41,0,1,0,0,1,0,0,0,0,0,1,1
0,1,37.02,7.41,0,1,0,0,1,0,0,0,0,0,1,1
0,1,19.68,5.82,0,1,0,0,1,0,0,0,0,0,1,1
0,1,32.27,4.59,0,1,0,0,1,0,0,0,0,0,1,1
1,0,14.38,0.88,0,1,0,0,1,0,0,0,1,0,0,6
0,1,3.36,7.42,0,1,0,0,1,0,0,0,0,0,1,1
0,0,17.15,1.29,0,1,0,0,1,0,0,0,1,0,0,6
0,1,43.09,4.86,0,1,0,0,1,0,0,0,0,0,1,1
0,1,29.11,7.72,0,0,1,0,1,0,0,0,0,0,1,1
0,1,29.26,5.46,0,0,1,0,1,0,0,0,0,0,1,1
0,1,47.86,5.95,0,0,1,0,1,0,0,0,0,0,1,1
0,1,36.34,7.35,0,0,1,0,1,0,0,0,0,0,1,1
0,0,13.68,1.61,0,0,1,0,1,0,0,0,0,1,0,2
0,1,82.03,5.33,0,0,1,0,1,0,0,0,0,0,1,1
0,1,14.64,6.46,0,0,1,0,1,0,0,0,0,0,1,1
0,1,47.59,6.49,0,0,1,0,1,0,0,0,0,0,1,1
0,1,79.54,5.59,0,0,1,0,1,0,0,0,0,0,1,1
0,1,4.65,6.05,0,0,1,0,1,0,0,0,0,0,1,1
0,0,8.57,2.92,0,0,1,0,1,0,0,0,0,1,0,6
0,1,62.22,7.26,0,0,1,0,1,0,0,0,0,0,1,1
1,0,51.65,1.46,0,0,1,0,1,0,0,0,1,0,0,6
0,1,46.38,0.75,0,0,1,0,1,0,0,0,0,0,1,2
0,1,34.54,6.05,0,0,1,0,1,0,0,0,0,0,1,1
0,1,14.03,7.41,0,0,1,0,1,0,0,0,0,0,1,1
0,1,85.87,7.2,0,0,1,0,1,0,0,0,0,0,1,1
0,0,64.87,0.96,0,0,1,0,1,0,0,0,1,0,0,2
0,1,81.47,7.21,0,0,1,0,1,0,0,0,0,0,1,1
0,1,4.55,0.69,0,1,0,0,1,0,0,0,0,0,1,3
0,1,6.47,0.97,0,1,0,0,1,0,0,0,0,0,1,3
0,0,65.46,0.72,0,1,0,0,1,0,0,0,0,0,1,1
1,1,0.0,0.96,0,0,1,0,1,0,0,0,0,0,1,4
0,1,10.69,1.76,0,0,1,0,1,0,0,0,0,0,1,6
0,1,59.45,0.7,0,0,1,0,1,0,0,0,0,0,1,2
0,0,43.36,0.71,0,0,1,0,1,0,0,0,1,0,0,2
0,1,64.55,7.23,0,0,1,0,1,0,0,0,0,0,1,1
0,1,28.04,7.64,0,0,1,0,1,0,0,0,0,0,1,1
0,1,30.4,4.63,0,0,1,0,1,0,0,0,0,0,1,1
0,1,35.57,5.99,0,0,1,0,1,0,0,0,0,0,1,1
0,1,68.11,7.16,0,0,1,0,1,0,0,0,0,0,1,1
1,1,53.53,1.15,0,0,1,0,1,0,0,0,0,0,1,1
0,0,67.14,0.77,0,0,1,0,1,0,0,0,0,1,0,2
0,0,29.09,1.79,0,0,1,0,1,0,0,0,1,0,0,6
0,1,28.55,5.92,0,0,1,0,1,0,0,0,0,0,1,1
0,1,64.53,7.36,0,0,1,0,1,0,0,0,0,0,1,1
0,1,76.68,7.27,0,0,1,0,1,0,0,0,0,0,1,1
0,1,77.86,7.18,0,0,1,0,1,0,0,0,0,0,1,1
0,1,81.34,7.1,0,0,1,0,1,0,0,0,0,0,1,1
0,1,40.4,1.26,0,0,1,0,1,0,0,0,0,0,1,2
1,0,0.0,2.78,0,0,1,0,1,0,0,0,1,0,0,6
1,1,47.22,7.42,0,0,1,0,1,0,0,0,0,0,1,1
0,0,2.64,1.18,0,0,1,0,1,0,0,0,1,0,0,6
1,1,81.47,7.21,0,0,1,0,1,0,0,0,0,0,1,1
1,0,15.02,1.05,0,0,1,0,1,0,0,0,0,1,0,6
0,0,60.41,0.94,0,0,1,0,1,0,0,0,0,0,1,1
1,1,30.77,7.98,0,0,1,0,1,0,0,0,0,0,1,1
1,0,49.58,0.71,0,0,1,0,1,0,0,0,1,0,0,2
0,1,31.42,7.52,0,0,1,0,1,0,0,0,0,0,1,1
0,1,2.51,7.47,0,0,1,0,1,0,0,0,0,0,1,1
0,1,28.23,4.03,0,0,1,0,1,0,0,0,0,0,1,1
0,1,46.33,7.37,0,0,1,0,1,0,0,0,0,0,1,1
0,1,8.37,5.98,1,0,0,0,1,0,0,0,0,0,1,1
0,1,12.46,0.76,1,0,0,0,1,0,0,0,0,0,1,2
0,1,18.08,2.81,1,0,0,0,1,0,0,0,0,0,1,1
0,1,85.71,5.46,1,0,0,0,1,0,0,0,0,0,1,1
0,1,0.5,6.19,1,0,0,0,1,0,0,0,0,0,1,1
0,1,65.65,1.79,1,0,0,0,1,0,0,0,0,0,1,1
0,1,56.62,1.04,1,0,0,0,1,0,0,0,0,0,1,6
0,1,37.05,3.34,1,0,0,0,1,0,0,0,0,0,1,1
0,1,10.39,5.74,1,0,0,0,1,0,0,0,0,0,1,1
0,1,46.26,2.18,1,0,0,0,1,0,0,0,0,0,1,1
0,1,78.73,3.22,1,0,0,0,1,0,0,0,0,0,1,1
0,1,44.18,6.72,1,0,0,0,1,0,0,0,0,0,1,1
0,1,81.5,3.14,1,0,0,0,1,0,0,0,0,0,1,1
0,1,24.69,3.0,1,0,0,0,1,0,0,0,0,0,1,1
0,0,3.36,2.78,1,0,0,0,1,0,0,0,0,0,1,3
0,1,21.02,4.1,1,0,0,0,1,0,0,0,0,0,1,1
0,1,0.57,5.48,1,0,0,0,1,0,0,0,0,0,1,1
0,1,58.71,2.48,1,0,0,0,1,0,0,0,0,0,1,1
0,0,17.36,2.74,1,0,0,0,1,0,0,0,0,0,1,3
0,0,10.88,2.88,1,0,0,0,1,0,0,0,0,0,1,1
0,1,67.3,4.48,1,0,0,0,1,0,0,0,0,0,1,1
0,1,43.23,5.32,1,0,0,0,1,0,0,0,0,0,1,1
0,1,32.55,6.17,1,0,0,0,1,0,0,0,0,0,1,1
0,1,72.66,2.11,1,0,0,0,1,0,0,0,0,0,1,1
0,1,0.0,5.53,1,0,0,0,1,0,0,0,0,0,1,6
0,1,55.9,2.5,1,0,0,0,1,0,0,0,0,0,1,1
0,1,22.04,5.08,0,1,0,0,1,0,0,0,0,0,1,1
0,1,5.53,1.13,0,1,0,0,1,0,0,0,0,0,1,3
0,1,34.57,5.18,0,1,0,0,1,0,0,0,0,0,1,1
0,1,27.65,5.75,0,1,0,0,1,0,0,0,0,0,1,1
0,1,41.2,0.91,0,1,0,0,1,0,0,0,0,0,1,2
0,1,57.86,1.29,0,1,0,0,1,0,0,0,0,0,1,1
0,1,31.57,2.81,0,1,0,0,1,0,0,0,0,0,1,1
0,1,57.51,4.45,0,1,0,0,1,0,0,0,0,0,1,1
0,1,16.6,5.72,0,1,0,0,1,0,0,0,0,0,1,1
0,1,1.03,6.08,0,1,0,0,1,0,0,0,0,0,1,1
0,1,20.5,5.91,0,1,0,0,1,0,0,0,0,0,1,1
0,1,45.28,5.59,0,1,0,0,1,0,0,0,0,0,1,1
0,1,73.3,2.95,0,1,0,0,1,0,0,0,0,0,1,1
0,1,16.55,4.97,0,1,0,0,1,0,0,0,0,0,1,1
0,1,7.53,1.25,0,1,0,0,1,0,0,0,0,0,1,1
0,1,76.25,5.66,0,1,0,0,1,0,0,0,0,0,1,1
0,1,6.73,7.9,0,0,1,0,1,0,0,0,0,0,1,1
0,1,66.32,7.19,0,0,1,0,1,0,0,0,0,0,1,1
0,1,17.48,0.54,0,0,1,0,1,0,0,0,0,0,1,3
0,1,14.57,2.81,0,0,1,0,1,0,0,0,0,0,1,1
0,0,36.37,0.92,0,0,1,0,1,0,0,0,1,0,0,2
0,1,23.1,7.63,0,0,1,0,1,0,0,0,0,0,1,1
0,1,37.95,6.11,0,0,1,0,1,0,0,0,0,0,1,1
0,1,30.57,1.5,0,0,1,0,1,0,0,0,0,0,1,4
0,1,0.84,7.46,0,0,1,0,1,0,0,0,0,0,1,1
0,1,83.72,3.23,0,0,1,0,1,0,0,0,0,0,1,1
0,1,0.94,3.33,0,0,1,0,1,0,0,0,0,0,1,6
0,1,25.64,7.42,0,0,1,0,1,0,0,0,0,0,1,1
0,1,43.32,7.38,0,0,1,0,1,0,0,0,0,0,1,1
0,1,49.36,1.22,0,0,1,0,1,0,0,0,0,0,1,1
0,1,10.36,3.33,0,0,1,0,1,0,0,0,0,0,1,1
0,1,26.91,1.32,0,1,0,0,1,0,0,0,0,0,1,3
0,1,70.96,3.11,0,1,0,0,1,0,0,0,0,0,1,1
0,1,58.66,0.57,0,1,0,0,1,0,0,0,0,0,1,2
0,1,62.68,2.45,0,1,0,0,1,0,0,0,0,0,1,1
0,1,16.19,1.17,0,1,0,0,1,0,0,0,0,0,1,1
0,1,62.03,2.28,0,1,0,0,1,0,0,0,0,0,1,4
0,1,44.15,6.25,0,0,1,0,1,0,0,0,0,0,1,1
1,1,4.62,7.43,0,0,1,0,1,0,0,0,0,0,1,1
0,1,62.74,2.82,0,0,1,0,1,0,0,0,0,0,1,1
0,1,8.01,7.42,0,0,1,0,1,0,0,0,0,0,1,1
0,1,26.89,6.02,0,0,1,0,1,0,0,0,0,0,1,1
0,1,37.99,5.48,0,0,1,0,1,0,0,0,0,0,1,1
0,1,89.82,7.08,0,0,1,0,1,0,0,0,0,0,1,1
1,1,32.58,7.48,0,0,1,0,1,0,0,0,0,0,1,1
0,0,24.16,0.93,0,0,1,0,1,0,0,0,0,0,1,1
0,1,62.74,2.82,0,0,1,0,1,0,0,0,0,0,1,1
0,0,23.23,1.1,0,0,1,0,1,0,0,0,0,0,1,1
1,0,54.64,0.8,0,0,1,0,1,0,0,0,1,0,0,2
1,1,70.22,7.23,0,0,1,0,1,0,0,0,0,0,1,1
0,1,85.84,7.15,0,0,1,0,1,0,0,0,0,0,1,1
0,1,50.8,7.45,0,0,1,0,1,0,0,0,0,0,1,1
0,1,33.39,7.42,0,0,1,0,1,0,0,0,0,0,1,1
0,1,77.22,2.34,0,0,1,0,1,0,0,0,0,0,1,1
1,1,32.47,7.6,0,0,1,0,1,0,0,0,0,0,1,1
1,1,58.21,7.36,0,0,1,0,1,0,0,0,0,0,1,1
0,1,87.6,7.14,0,0,1,0,1,0,0,0,0,0,1,1
1,1,76.87,7.38,0,1,0,0,1,0,0,0,0,0,1,1
0,1,52.4,1.03,0,1,0,0,1,0,0,0,0,0,1,2
1,1,78.81,7.21,0,1,0,0,1,0,0,0,0,0,1,1
0,1,30.04,5.44,0,1,0,0,1,0,0,0,0,0,1,1
0,1,28.3,7.35,0,1,0,0,1,0,0,0,0,0,1,1
0,1,43.35,7.53,0,1,0,0,1,0,0,0,0,0,1,1
0,1,20.41,7.49,0,1,0,0,1,0,0,0,0,0,1,1
0,1,28.6,7.62,0,1,0,0,1,0,0,0,0,0,1,1
0,1,45.42,7.41,0,1,0,0,1,0,0,0,0,0,1,1
0,1,68.48,2.16,0,1,0,0,1,0,0,0,0,0,1,1
1,1,28.3,5.97,0,1,0,0,1,0,0,0,0,0,1,1
0,1,44.47,5.13,0,1,0,0,1,0,0,0,0,0,1,1
0,1,49.24,7.55,0,1,0,0,1,0,0,0,0,0,1,1
0,1,33.16,7.46,0,1,0,0,1,0,0,0,0,0,1,1
0,1,50.05,1.07,0,1,0,0,1,0,0,0,0,0,1,6
1,0,66.58,1.3,0,1,0,0,1,0,0,0,1,0,0,1
0,1,11.34,6.09,0,1,0,0,1,0,0,0,0,0,1,1
0,1,28.27,8.16,0,1,0,0,1,0,0,0,0,0,1,1
0,1,79.32,7.26,0,1,0,0,1,0,0,0,0,0,1,1
0,1,57.66,5.6,0,1,0,0,1,0,0,0,0,0,1,1
0,0,58.69,0.89,0,1,0,0,1,0,0,0,0,1,0,2
1,1,29.72,7.58,0,1,0,0,1,0,0,0,0,0,1,1
0,1,49.1,0.79,0,1,0,0,1,0,0,0,0,0,1,1
0,1,28.06,0.46,0,1,0,0,1,0,0,0,0,0,1,2
0,1,50.18,0.64,0,1,0,0,1,0,0,0,0,0,1,2
0,1,12.25,2.05,0,1,0,0,1,0,0,0,0,0,1,1
0,0,25.16,0.51,0,1,0,0,1,0,0,0,1,0,0,2
1,1,61.28,0.62,0,1,0,0,1,0,0,0,0,0,1,2
0,0,16.3,1.75,0,1,0,0,1,0,0,0,0,0,1,6
0,1,56.38,3.92,0,1,0,0,1,0,0,0,0,0,1,1
0,1,59.97,3.02,0,1,0,0,1,0,0,0,0,0,1,1
1,0,31.21,0.74,0,0,1,0,1,0,0,0,1,0,0,2
0,1,72.28,4.06,0,0,1,0,1,0,0,0,0,0,1,1
0,1,82.36,3.9,0,1,0,0,1,0,0,0,0,0,1,1
0,1,11.85,0.53,0,1,0,0,1,0,0,0,0,0,1,2
0,1,41.84,0.33,0,1,0,0,1,0,0,0,0,0,1,2
0,1,45.79,1.14,0,1,0,0,1,0,0,0,0,0,1,3
1,0,14.81,1.28,0,1,0,0,1,0,0,0,1,0,0,6
0,1,47.66,5.6,0,0,1,0,1,0,0,0,0,0,1,1
0,1,37.2,0.72,0,0,1,0,1,0,0,0,0,0,1,6
0,1,1.93,6.47,0,0,1,0,1,0,0,0,0,0,1,1
1,1,21.19,7.53,0,0,1,0,1,0,0,0,0,0,1,1
0,1,3.34,7.47,0,0,1,0,1,0,0,0,0,0,1,1
0,1,52.74,7.32,0,0,1,0,1,0,0,0,0,0,1,1
0,1,52.87,2.87,0,0,1,0,1,0,0,0,0,0,1,1
1,0,61.28,0.62,0,0,1,0,1,0,0,0,1,0,0,1
0,1,54.17,1.07,0,0,1,0,1,0,0,0,0,0,1,1
0,1,18.04,7.56,0,0,1,0,1,0,0,0,0,0,1,1
0,1,63.39,1.03,0,0,1,0,1,0,0,0,0,0,1,6
1,0,40.49,0.75,0,0,1,0,1,0,0,0,0,1,0,2
0,1,44.82,7.49,0,0,1,0,1,0,0,0,0,0,1,1
0,1,36.41,6.05,0,0,1,0,1,0,0,0,0,0,1,1
0,1,0.82,7.57,0,0,1,0,1,0,0,0,0,0,1,1
0,0,72.02,1.14,0,0,1,0,1,0,0,0,0,0,1,1
1,0,33.59,0.69,0,0,1,0,1,0,0,0,1,0,0,1
1,1,31.97,1.13,0,0,1,0,1,0,0,0,0,0,1,6
0,1,5.89,5.84,0,0,1,0,1,0,0,0,0,0,1,1
0,1,45.62,5.94,0,0,1,0,1,0,0,0,0,0,1,1
1,0,52.4,1.03,0,0,1,0,1,0,0,0,1,0,0,2
0,0,8.17,1.92,0,0,1,0,1,0,0,0,1,0,0,6
0,1,51.51,7.65,0,0,1,0,1,0,0,0,0,0,1,1
1,1,2.06,1.51,0,0,1,0,1,0,0,0,0,0,1,2
0,1,27.9,7.44,0,0,1,0,1,0,0,0,0,0,1,1
1,0,41.56,7.47,0,0,1,0,1,0,0,0,1,0,0,6
0,0,57.86,1.29,0,0,1,0,1,0,0,0,1,0,0,6
0,1,37.2,0.72,0,0,1,0,1,0,0,0,0,0,1,3
0,1,65.93,0.6,0,1,0,0,1,0,0,0,0,0,1,2
0,1,0.0,5.48,0,1,0,0,1,0,0,0,0,0,1,1
0,1,2.91,1.07,0,1,0,0,1,0,0,0,0,0,1,1
0,1,24.77,1.3,0,1,0,0,1,0,0,0,0,0,1,3
0,1,67.37,1.06,0,1,0,0,1,0,0,0,0,0,1,2
0,1,28.97,1.35,0,1,0,0,1,0,0,0,0,0,1,3
0,1,61.2,3.48,0,1,0,0,1,0,0,0,0,0,1,6
0,1,65.86,1.13,0,1,0,0,1,0,0,0,0,0,1,4
0,0,63.3,1.64,0,1,0,0,1,0,0,0,0,0,1,3
0,1,6.92,1.35,0,1,0,0,1,0,0,0,0,0,1,3
0,0,28.28,3.22,1,0,0,0,1,0,0,0,0,0,1,1
0,0,0.0,2.23,1,0,0,0,1,0,0,0,0,0,1,3
0,1,22.74,4.51,1,0,0,0,1,0,0,0,0,0,1,1
0,1,80.34,3.09,1,0,0,0,1,0,0,0,0,0,1,1
0,1,77.13,3.07,1,0,0,0,1,0,0,0,0,0,1,3
0,1,4.78,1.96,1,0,0,0,1,0,0,0,0,0,1,3
0,1,36.13,0.37,1,0,0,0,1,0,0,0,0,0,1,2
0,1,23.63,2.85,1,0,0,0,1,0,0,0,0,0,1,1
0,1,0.0,1.73,1,0,0,0,1,0,0,0,0,0,1,3
0,1,81.5,3.14,1,0,0,0,1,0,0,0,0,0,1,3
0,1,54.45,1.27,1,0,0,0,1,0,0,0,0,0,1,3
0,1,88.92,4.14,1,0,0,0,1,0,0,0,0,0,1,1
0,1,62.72,2.69,1,0,0,0,1,0,0,0,0,0,1,3
0,1,13.23,1.66,1,0,0,0,1,0,0,0,0,0,1,3
0,1,7.89,7.53,0,0,1,0,1,0,0,0,0,0,1,1
0,1,0.99,3.16,0,0,1,0,1,0,0,0,0,0,1,1
1,1,88.41,7.13,0,0,1,0,1,0,0,0,0,0,1,1
0,1,40.46,7.63,0,0,1,0,1,0,0,0,0,0,1,1
0,1,18.84,7.42,0,0,1,0,1,0,0,0,0,0,1,1
0,1,51.17,5.66,0,0,1,0,1,0,0,0,0,0,1,1
0,0,61.96,3.33,0,0,1,0,1,0,0,0,1,0,0,6
0,1,51.42,5.78,0,0,1,0,1,0,0,0,0,0,1,1
0,1,8.22,6.09,0,0,1,0,1,0,0,0,0,0,1,1
0,1,64.68,1.08,0,0,1,0,1,0,0,0,0,0,1,2
0,1,1.94,4.82,0,0,1,0,1,0,0,0,0,0,1,3
0,1,87.2,5.18,0,0,1,0,1,0,0,0,0,0,1,1
0,1,29.27,5.9,0,0,1,0,1,0,0,0,0,0,1,1
0,1,6.86,0.91,1,0,0,0,1,0,0,0,0,0,1,2
0,1,8.55,4.76,1,0,0,0,1,0,0,0,0,0,1,1
0,1,72.46,5.19,1,0,0,0,1,0,0,0,0,0,1,1
0,1,30.04,5.44,1,0,0,0,1,0,0,0,0,0,1,1
0,1,25.46,2.41,1,0,0,0,1,0,0,0,0,0,1,3
0,1,1.44,2.17,1,0,0,0,1,0,0,0,0,0,1,3
0,0,57.11,1.36,1,0,0,0,1,0,0,0,0,1,0,2
0,1,43.82,1.1,1,0,0,0,1,0,0,0,0,0,1,4
0,1,50.94,0.56,1,0,0,0,1,0,0,0,0,0,1,4
0,1,36.73,5.73,1,0,0,0,1,0,0,0,0,0,1,1
0,1,1.19,2.61,1,0,0,0,1,0,0,0,0,0,1,1
0,0,63.72,2.91,1,0,0,0,1,0,0,0,0,0,1,1
0,1,19.32,5.92,1,0,0,0,1,0,0,0,0,0,1,1
0,1,53.02,0.95,1,0,0,0,1,0,0,0,0,0,1,4
0,1,69.18,3.32,1,0,0,0,1,0,0,0,0,0,1,1
0,1,60.98,1.18,1,0,0,0,1,0,0,0,0,0,1,6
0,1,9.82,0.64,1,0,0,0,1,0,0,0,0,0,1,6
0,1,65.86,1.13,1,0,0,0,1,0,0,0,0,0,1,3
0,1,50.18,0.64,1,0,0,0,1,0,0,0,0,0,1,2
0,1,79.98,1.71,1,0,0,0,1,0,0,0,0,0,1,1
0,1,71.26,2.64,1,0,0,0,1,0,0,0,0,0,1,3
0,1,13.23,1.66,1,0,0,0,1,0,0,0,0,0,1,1
0,0,5.53,1.13,1,0,0,0,1,0,0,0,0,0,1,3
0,1,30.31,5.07,1,0,0,0,1,0,0,0,0,0,1,1
0,1,59.1,1.33,1,0,0,0,1,0,0,0,0,0,1,1
0,1,7.4,3.8,0,1,0,0,1,0,0,0,0,0,1,1
0,1,86.21,5.35,0,1,0,0,1,0,0,0,0,0,1,1
0,1,25.48,5.95,0,1,0,0,1,0,0,0,0,0,1,1
0,1,3.07,1.02,0,1,0,0,1,0,0,0,0,0,1,2
0,1,26.91,5.77,0,1,0,0,1,0,0,0,0,0,1,1
1,1,43.59,0.87,0,1,0,0,1,0,0,0,0,0,1,6
0,1,10.06,6.23,0,1,0,0,1,0,0,0,0,0,1,1
0,1,44.41,3.73,0,1,0,0,1,0,0,0,0,0,1,1
1,1,9.04,0.69,0,1,0,0,1,0,0,0,0,0,1,4
0,1,84.92,7.1,0,1,0,0,1,0,0,0,0,0,1,1
0,1,83.72,0.71,0,1,0,0,1,0,0,0,0,0,1,4
0,1,86.75,7.2,0,1,0,0,1,0,0,0,0,0,1,1
1,0,54.19,0.6,0,0,1,0,1,0,0,0,1,0,0,2
0,1,29.48,4.2,0,0,1,0,1,0,0,0,0,0,1,1
1,0,53.11,0.68,0,0,1,0,1,0,0,0,1,0,0,2
0,1,0.42,7.41,0,0,1,0,1,0,0,0,0,0,1,1
1,0,20.78,0.61,0,0,1,0,1,0,0,0,1,0,0,2
0,1,46.73,7.03,0,1,0,0,1,0,0,0,0,0,1,1
0,1,0.0,2.67,0,1,0,0,1,0,0,0,0,0,1,1
1,1,69.19,5.18,0,1,0,0,1,0,0,0,0,0,1,1
1,1,81.0,2.26,0,1,0,0,1,0,0,0,0,0,1,3
0,1,53.11,0.68,0,1,0,0,1,0,0,0,0,0,1,2
0,1,50.61,1.34,0,1,0,0,1,0,0,0,0,0,1,1
0,1,26.58,7.54,0,1,0,0,1,0,0,0,0,0,1,1
0,1,40.88,7.32,0,0,1,0,1,0,0,0,0,0,1,1
0,1,37.88,7.36,0,0,1,0,1,0,0,0,0,0,1,1
0,1,4.83,3.23,0,0,1,0,1,0,0,0,0,0,1,1
0,1,1.28,4.87,0,0,1,0,1,0,0,0,0,0,1,1
0,1,0.42,7.46,0,0,1,0,1,0,0,0,0,0,1,1
0,1,84.88,7.05,0,0,1,0,1,0,0,0,0,0,1,1
0,0,81.61,2.42,0,0,1,0,1,0,0,0,0,1,0,6
0,1,23.45,4.65,0,0,1,0,1,0,0,0,0,0,1,1
0,0,19.5,2.77,0,0,1,0,1,0,0,0,0,1,0,6
0,1,42.33,6.14,0,0,1,0,1,0,0,0,0,0,1,1
0,0,54.45,1.27,0,0,1,0,1,0,0,0,1,0,0,1
0,1,29.99,7.41,0,0,1,0,1,0,0,0,0,0,1,1
0,0,19.86,0.96,0,0,1,0,1,0,0,0,1,0,0,1
0,1,24.05,2.14,0,0,1,0,1,0,0,0,0,0,1,1
0,1,34.79,6.2,0,0,1,0,1,0,0,0,0,0,1,1
0,1,46.93,7.38,0,0,1,0,1,0,0,0,0,0,1,1
1,0,54.19,0.6,0,0,1,0,1,0,0,0,1,0,0,2
0,0,24.16,0.93,0,1,0,0,1,0,0,0,1,0,0,1
0,1,83.5,7.01,0,1,0,0,1,0,0,0,0,0,1,1
0,0,32.2,0.61,0,1,0,0,1,0,0,0,0,0,1,6
0,1,27.44,0.71,0,1,0,0,1,0,0,0,0,0,1,2
0,1,28.47,7.42,0,1,0,0,1,0,0,0,0,0,1,1
1,0,63.46,0.79,0,1,0,0,1,0,0,0,0,0,1,6
1,0,4.57,2.73,0,1,0,0,1,0,0,0,0,0,1,1
0,0,46.38,0.75,0,1,0,0,1,0,0,0,1,0,0,1
0,1,86.52,4.91,0,1,0,0,1,0,0,0,0,0,1,2
0,1,43.49,0.79,0,1,0,0,1,0,0,0,0,0,1,1
0,0,46.22,0.83,0,1,0,0,1,0,0,0,0,1,0,2
0,1,47.53,7.38,0,1,0,0,1,0,0,0,0,0,1,1
0,1,85.27,5.63,0,1,0,0,1,0,0,0,0,0,1,1
0,1,77.48,0.61,0,1,0,0,1,0,0,0,0,0,1,6
1,1,52.32,7.43,0,0,1,0,1,0,0,0,0,0,1,1
0,0,35.98,1.39,0,0,1,0,1,0,0,0,0,0,1,6
0,0,36.74,2.37,0,0,1,0,1,0,0,0,1,0,0,1
0,1,33.27,7.54,0,0,1,0,1,0,0,0,0,0,1,1
0,0,61.38,3.04,0,0,1,0,1,0,0,0,0,1,0,6
0,1,37.54,7.32,0,0,1,0,1,0,0,0,0,0,1,1
0,1,21.34,7.48,0,0,1,0,1,0,0,0,0,0,1,1
0,1,57.16,7.26,0,0,1,0,1,0,0,0,0,0,1,1
0,0,48.09,1.02,0,0,1,0,1,0,0,0,0,0,1,3
0,0,45.72,1.22,0,0,1,0,1,0,0,0,1,0,0,2
0,1,47.66,3.39,0,0,1,0,1,0,0,0,0,0,1,1
0,1,8.94,1.75,0,0,1,0,1,0,0,0,0,0,1,1
0,1,30.79,7.34,0,0,1,0,1,0,0,0,0,0,1,1
1,0,52.4,1.03,0,0,1,0,1,0,0,0,1,0,0,2
0,1,50.09,5.96,0,0,1,0,1,0,0,0,0,0,1,1
0,1,87.59,7.08,0,0,1,0,1,0,0,0,0,0,1,1
0,0,2.03,4.6,0,0,1,0,1,0,0,0,1,0,0,6
0,1,37.25,7.64,0,0,1,0,1,0,0,0,0,0,1,1
0,1,46.02,7.41,0,0,1,0,1,0,0,0,0,0,1,1
0,1,50.35,6.08,0,0,1,0,1,0,0,0,0,0,1,1
0,1,19.37,7.38,0,0,1,0,1,0,0,0,0,0,1,1
0,1,13.14,7.66,0,0,1,0,1,0,0,0,0,0,1,1
0,1,43.84,3.85,0,1,0,0,1,0,0,0,0,0,1,1
0,1,15.7,6.03,0,1,0,0,1,0,0,0,0,0,1,1
0,1,87.64,4.58,0,1,0,0,1,0,0,0,0,0,1,1
0,1,45.79,1.14,0,1,0,0,1,0,0,0,0,0,1,2
0,1,39.01,0.95,0,1,0,0,1,0,0,0,0,0,1,2
0,1,8.61,5.82,0,1,0,0,1,0,0,0,0,0,1,1
1,1,36.3,0.64,0,1,0,0,1,0,0,0,0,0,1,5
0,1,32.09,7.38,0,0,1,0,1,0,0,0,0,0,1,1
0,1,47.19,7.49,0,0,1,0,1,0,0,0,0,0,1,1
0,1,79.87,5.14,0,0,1,0,1,0,0,0,0,0,1,1
0,1,15.02,5.67,0,0,1,0,1,0,0,0,0,0,1,1
0,1,89.66,5.44,0,0,1,0,1,0,0,0,0,0,1,1
0,1,49.15,7.2,0,0,1,0,1,0,0,0,0,0,1,1
0,1,48.74,7.39,0,0,1,0,1,0,0,0,0,0,1,1
0,1,88.37,5.01,0,0,1,0,1,0,0,0,0,0,1,1
0,1,30.73,5.86,0,0,1,0,1,0,0,0,0,0,1,1
0,1,84.36,4.16,0,0,1,0,1,0,0,0,0,0,1,1
0,1,17.99,5.99,0,0,1,0,1,0,0,0,0,0,1,1
0,1,7.14,2.19,0,0,1,0,1,0,0,0,0,0,1,1
0,1,89.37,7.13,0,0,1,0,1,0,0,0,0,0,1,1
0,1,49.35,5.95,0,1,0,0,1,0,0,0,0,0,1,1
0,1,54.17,1.07,0,1,0,0,1,0,0,0,0,0,1,6
0,1,15.89,0.6,0,1,0,0,1,0,0,0,0,0,1,4
0,1,86.43,5.67,0,1,0,0,1,0,0,0,0,0,1,1
0,1,5.28,2.96,0,1,0,0,1,0,0,0,0,0,1,1
0,1,80.2,1.1,1,0,0,0,1,0,0,0,0,0,1,4
0,1,75.26,3.77,0,0,1,0,1,0,0,0,0,0,1,1
1,0,29.35,2.55,0,0,1,0,1,0,0,0,1,0,0,6
0,1,44.05,5.24,0,0,1,0,1,0,0,0,0,0,1,1
0,1,0.0,4.27,0,0,1,0,1,0,0,0,0,0,1,1
0,1,73.39,7.21,0,0,1,0,1,0,0,0,0,0,1,1
